Name;ID;Message;Type;Gate ID;N ID;Operator;Fixed value;Filter time (s);Class 1;Class 2;Is Alarm;Need Acknoledge;Record on historical file;Access groups;M1 Type;M1 Gate ID;M1 N ID;M2 Type;M2 Gate ID;M2 N ID;M3 Type;M3 Gate ID;M3 N ID;M4 Type;M4 Gate ID;M4 N ID;M5 Type;M5 Gate ID;M5 N ID;M6 Type;M6 Gate ID;M6 N ID;M7 Type;M7 Gate ID;M7 N ID;M8 Type;M8 Gate ID;M8 N ID;C3 Type;C3 Gate ID;C3 N ID;C4 Type;C4 Gate ID;C4 N ID;C5 Type;C5 Gate ID;C5 N ID;C6 Type;C6 Gate ID;C6 N ID;C7 Type;C7 Gate ID;C7 N ID;Condition gate;Condition Gate Type;Condition Gate ID;Condition N Id0004717062021141615;0;;NUM;ZERO;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB111;0;LSang_EB Alarme Status;NUM;AAC_MZB111;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB112;0;LViande_EB Alarme Status;NUM;AAC_MZB112;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB120;0;Facilite_COP_EB Alarme Status;NUM;AAC_MZB120;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB121;0;StationHP_COP_EB Alarme Status;NUM;AAC_MZB121;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZB122;0;Vestiaire_COP_EB Alarme Status;NUM;AAC_MZB122;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO100;0;General_COP_Cons_EO Alarme Status;NUM;AAC_MZO100;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO110;0;Process_COP_EO Alarme Status;NUM;AAC_MZO110;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO111;0;LSang_EO Alarme Status;NUM;AAC_MZO111;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO112;0;LViande_EO Alarme Status;NUM;AAC_MZO112;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO113;0;LPlume_EO Alarme Status;NUM;AAC_MZO113;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO11A;0;LPlume1_EO Alarme Status;NUM;AAC_MZO11A;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO11B;0;LPlume2_EO Alarme Status;NUM;AAC_MZO11B;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO120;0;Facilite_COP_EO Alarme Status;NUM;AAC_MZO120;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZO121;0;Vestiaire_COP_EO Alarme Status;NUM;AAC_MZO121;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP002;0;Production_COP Alarme Status;NUM;AAC_MZP002;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP010;0;Production_Ligne_Plume Alarme Status;NUM;AAC_MZP010;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP011;0;Collecte_Plume Alarme Status;NUM;AAC_MZP011;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP012;0;Cuisson_Plume Alarme Status;NUM;AAC_MZP012;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP013;0;Cond_Plume Alarme Status;NUM;AAC_MZP013;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP014;0;Stockage_PF_Plume Alarme Status;NUM;AAC_MZP014;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP020;0;Production_Ligne_Sang Alarme Status;NUM;AAC_MZP020;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP021;0;Pompage Alarme Status;NUM;AAC_MZP021;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP022;0;Secheur Alarme Status;NUM;AAC_MZP022;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP023;0;Cond_Sang Alarme Status;NUM;AAC_MZP023;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP024;0;Stockage_PF_Sang Alarme Status;NUM;AAC_MZP024;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP030;0;Production_Ligne_Viande Alarme Status;NUM;AAC_MZP030;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP031;0;Collecte_Viande Alarme Status;NUM;AAC_MZP031;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP032;0;Cuisseur_Viande Alarme Status;NUM;AAC_MZP032;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
AA_MZP03A;0;Production_LV_Cuiseur1 Alarme Status;NUM;AAC_MZP03A;0;3;0;0;;;T;F;T;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;F;;;
