Channel;Device;GateID;N ID;Address;Description;Multiply factor 1;Gate Type 1;GateID1;N ID 1;Operation;Multiply factor 2;Gate Type 2;GateID2;N ID 2;Measured val. 1;Engineering val. 1;Measured val. 2;Engineering val. 2;Decimal digits;Record on historical file;Enable writing to device;Access groups;Apply decimal factor;From gate;Decimal Digits Gate Type;Decimal Digits Gate ID;Decimal Digits N Id
0;0;CMPGate;2028;;Name_Alarmes/PARENT;100;CMP;CMPGate;28;/;1;CMP;PCMPGate;28;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2029;;Name_Total Alarme Jour/PARENT;100;CMP;CMPGate;29;/;1;CMP;PCMPGate;29;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2030;;Name_Total Alarme semaine/PARENT;100;CMP;CMPGate;30;/;1;CMP;PCMPGate;30;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2031;;Name_Total Alarme Month/PARENT;100;CMP;CMPGate;31;/;1;CMP;PCMPGate;31;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2032;;Name_Total Alarme Year/PARENT;100;CMP;CMPGate;32;/;1;CMP;PCMPGate;32;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2033;;Name_KWh LJ/PARENT;100;CMP;CMPGate;33;/;1;CMP;PCMPGate;33;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2034;;Name_KWh LW/PARENT;100;CMP;CMPGate;34;/;1;CMP;PCMPGate;34;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2035;;Name_KWh LM/PARENT;100;CMP;CMPGate;35;/;1;CMP;PCMPGate;35;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2036;;Name_KWh LA/PARENT;100;CMP;CMPGate;36;/;1;CMP;PCMPGate;36;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2037;;Name_VArh LJ/PARENT;100;CMP;CMPGate;37;/;1;CMP;PCMPGate;37;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2038;;Name_VArh LW/PARENT;100;CMP;CMPGate;38;/;1;CMP;PCMPGate;38;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2039;;Name_VArh LM/PARENT;100;CMP;CMPGate;39;/;1;CMP;PCMPGate;39;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2040;;Name_VArh LA/PARENT;100;CMP;CMPGate;40;/;1;CMP;PCMPGate;40;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2041;;Name_Alarmes LJ/PARENT;100;CMP;CMPGate;41;/;1;CMP;PCMPGate;41;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2042;;Name_Alarmes LW/PARENT;100;CMP;CMPGate;42;/;1;CMP;PCMPGate;42;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2043;;Name_Alarmes LM/PARENT;100;CMP;CMPGate;43;/;1;CMP;PCMPGate;43;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2044;;Name_Alarmes LA/PARENT;100;CMP;CMPGate;44;/;1;CMP;PCMPGate;44;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2045;;Name_KWh/T LJ/PARENT;100;CMP;CMPGate;45;/;1;CMP;PCMPGate;45;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2046;;Name_KWh/T LW/PARENT;100;CMP;CMPGate;46;/;1;CMP;PCMPGate;46;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2047;;Name_KWh/T LM/PARENT;100;CMP;CMPGate;47;/;1;CMP;PCMPGate;47;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2048;;Name_KWh/T LA/PARENT;100;CMP;CMPGate;48;/;1;CMP;PCMPGate;48;0;0;1;1;1;T;F;0;F;F;;;
0;0;CMPGate;2049;;Name_INC Live/PARENT;100;CMP;CMPGate;49;/;1;CMP;PCMPGate;49;0;0;1;1;1;T;F;0;F;F;;;
